question,reponse,url,secteur,source
Les périodes de chômage sont-elles prises en compte pour la retraite ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Comment est calculée la retraite quand on a cotisé à plusieurs régimes de retraite ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Travailler après 67 ans : quelles conséquences pour la retraite du salarié ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Comment faire sa demande de retraite lorsqu'on est agent public ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un ancien fonctionnaire qui devient invalide a-t-il droit à une retraite pour invalidité ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un fonctionnaire ayant 3 enfants peut-il encore partir en retraite plus tôt ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Emplois publics de catégories active et sédentaire : quelle différence ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
À quelle retraite a droit un contractuel devenu fonctionnaire ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Quelles sont les ressources prises en compte pour le calcul des droits au RSA ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Demande de RSA : le train de vie peut-il être pris en compte ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Dans quels cas un enfant peut-il être considéré à charge pour le RSA ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
RSA et prime d'activité : que veut dire la résidence stable et effective en France ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Peut-on cumuler le RSA avec d'autres aides sociales (ASS ou Aspa) ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Peut-on cumuler l'allocation adulte handicapé (AAH) et le RSA ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Une personne en volontariat a-t-elle droit au RSA et à la prime d'activité ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un étudiant a-t-il droit au RSA ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un demandeur d'emploi a-t-il droit au RSA ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un travailleur indépendant peut-il bénéficier du RSA ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un intermittent du spectacle a-t-il droit au RSA ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
A-t-on droit au RSA quand on est en congé maternité ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Le RSA donne t-il droit à d'autres aides ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Comment le conjoint étranger est-il pris en compte dans le calcul du RSA ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Peut-on toucher le RSA quand on vit à l'étranger ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Quelles sont les saisies qu'un huissier de justice (à présent appelé commissaire de justice) peut faire ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Les allocations familiales sont-elles saisissables ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Quels sont les biens mobiliers qui ne peuvent pas être saisis ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un huissier (à présent appelé commissaire de justice) peut-il entrer dans un logement en l'absence de son occupant ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Qui doit payer l'huissier de justice (à présent appelé commissaire de justice) qui se charge de réclamer un impayé ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Que faire en cas de pension alimentaire impayée lorsque le débiteur est à l'étranger ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
À quoi sert une reconnaissance de dette ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
À quel organisme de sécurité sociale est-on rattaché pour l'assurance maladie ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Comment obtenir une attestation de droits (attestation Vitale) ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Quelle durée d'activité pour le remboursement par la Sécurité sociale des frais de santé ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un chômeur est-il remboursé de ses frais de santé en cas de maladie ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Quels sont les tarifs d'un médecin (conventionné ou non) ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Peut-on refuser le remplacement d'un médicament par un générique ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
La couverture maladie universelle (CMU) existe-t-elle toujours ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Qu'est-ce que la protection universelle maladie (Puma) ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Que faire si vous rencontrez des difficultés financières durables ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Quelles sont les obligations d'une banque face à un client en surendettement ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Peut-on être saisi pendant la procédure de surendettement ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Peut-on être expulsé de son logement pendant une procédure de surendettement ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Comment saisir le médiateur des communications électroniques ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
"Démarchage téléphonique abusif, spam vocal ou par SMS : que faire ?",,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Quelles sont les conditions d'accès à la fonction publique ? ,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Qu'est-ce qu'un vacataire dans la fonction publique ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un étudiant peut-il faire un stage dans la fonction publique ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un salarié peut-il être dispensé de la visite médicale d'embauche ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
"Catégorie, corps, cadre d'emplois, grade et échelon : quelles différences ?",,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Que se passe-t-il si le fonctionnaire stagiaire n'est pas titularisé ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
La durée du stage du fonctionnaire est-elle prolongée en cas d'absence ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Quelles sont les positions administratives dans la fonction publique ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un agent public contractuel peut-il changer d'employeur ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un fonctionnaire peut-il prendre plusieurs disponibilités à la suite ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Fonction publique : un contractuel peut-il être mis en disponibilité ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Que deviennent les heures de formation inscrites au Dif dans la fonction publique ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Dans quel cas un agent public doit-il rembourser un trop-perçu de rémunération ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un agent public peut-il partir travailler dans le privé ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Prime de précarité : un contractuel de la fonction publique y a-t-il droit ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
L'administration peut-elle modifier le contrat d'un agent contractuel ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
"Dans la fonction publique, perd-on des RTT en cas d'absence ?",,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Comment la journée de solidarité est-elle accomplie dans la fonction publique ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Arrêt maladie d'un agent public pendant ses congés : quelles sont les règles ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un contractuel peut-il bénéficier d'un temps partiel thérapeutique ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un agent public perd-il les congés non pris pour cause de maladie ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un fonctionnaire peut-il bénéficier d'un temps partiel thérapeutique ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Inaptitude d'un fonctionnaire stagiaire : quelles conséquences ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Le jour de carence pour maladie existe-t-il dans la fonction publique ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Que deviennent les congés annuels d'un fonctionnaire qui change d'administration ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un agent public peut-il travailler pendant ses congés annuels ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Le contrat de travail est-il obligatoirement écrit ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Qu'est-ce qu'une clause de non-concurrence ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Embauche d'un salarié par un groupement d'employeurs : quelles sont les règles ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
À partir de quel âge peut-on travailler ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Qu'est-ce qu'un essai professionnel ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Arrêt maladie pendant la période d'essai : quelles sont les règles ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un salarié peut-il faire plusieurs périodes d'essai chez le même employeur ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Quelle est la durée de la période d'essai d'un contrat de mission (intérim) ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Qu'est-ce qu'un CDD à objet défini (ou CDD de mission) pour un salarié du secteur privé ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Dans quel secteur peut-on recourir au CDD d'usage ou au CDD temporaire (intérim) ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Qu'est-ce qu'un CDD d'insertion (CDDI) ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Comment se distingue le travailleur indépendant du salarié ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un salarié doit-il suivre son entreprise si elle déménage ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Quels sont les droits du salarié dont le contrat de travail est suspendu ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Modification du lieu de travail du salarié : quelles sont les conséquences ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Quelles sont les obligations du salarié dont le contrat de travail est suspendu ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Quels sont les contrats aidés qui existent aujourd'hui ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Le salarié touche-t-il la prime de précarité à la fin d'un contrat de travail ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un salarié peut-il refuser de travailler dans une situation dangereuse ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Une salariée enceinte est-elle obligée de révéler sa grossesse à son employeur ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Absence d'un salarié pour cause d'intempéries : quelles sont les règles ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
L'employeur doit-il aménager un espace pour la pause déjeuner des salariés ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Le local vestiaire est-il obligatoire dans l'entreprise ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Une salariée peut-elle allaiter pendant les heures de travail ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Une salariée enceinte a-t-elle droit à une réduction de son temps de travail ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Religion dans l'entreprise : quelles sont les règles ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Grève des transports : quels droits pour le salarié ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Une salariée a-t-elle droit à des absences liées à sa grossesse ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un travailleur temporaire est-il suivi par la médecine du travail ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Une salariée enceinte peut-elle bénéficier d'un aménagement de son poste de travail ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Qu'est-ce qu'un usage d'entreprise ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un employeur peut-il s'informer sur le permis de conduire de son salarié ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Peut-on consommer de l'alcool au travail ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un salarié peut-il être obligé de travailler en soirée ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Vol d'objets personnels dans l'entreprise : quelles sont les règles ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Qu'est-ce que la reconnaissance de la qualité de travailleur handicapé (RQTH) ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Dans quels cas recourir à l'inspecteur du travail ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Doit-on être représenté ou assisté par un avocat devant le conseil de prud'hommes ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Quelle est la date du prochain renouvellement des conseils de prud'hommes ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un conseiller prud'hommes bénéficie-t-il de temps d'absence ou de congés ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Prud'hommes : qu'est-ce que l'indemnité forfaitaire de conciliation ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Comment est rémunéré un conseiller prud'homme du collège salarié ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un salarié peut-il démissionner pendant son arrêt de travail ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un salarié peut-il démissionner pendant ses congés payés ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Le salarié doit-il faire un préavis en cas de démission liée à la mutation du conjoint ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Le salarié peut-il revenir sur sa démission ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Une salariée peut-elle démissionner pendant un congé maternité ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
"Démission, licenciement : peut-on travailler ailleurs avant la fin du préavis ?",,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un salarié du secteur privé peut-il démissionner pendant son congé parental ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un salarié en formation garde-t-il ses droits à congés payés et à l'ancienneté ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un employeur peut-il s'opposer à la demande de formation de son salarié ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Qu'est-ce qu'une clause de dédit-formation ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un salarié en arrêt de travail peut-il suivre une formation ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un salarié du secteur privé peut-il s'absenter pour préparer et passer un examen ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un salarié qui suit une formation en dehors du temps de travail est-il rémunéré ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un intérimaire a-t-il droit à un congé pour un projet de transition professionnelle ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Quels sont les différents dispositifs de formation du salarié du secteur privé ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Qu'est-ce qu'un entretien professionnel ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Quelles formations sont accessibles à une personne en situation de handicap ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Temps de pause du salarié dans l'entreprise : quelles sont les règles ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Le temps d'habillage du salarié (tenue de travail) est-il pris en compte ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
À quelles conditions un salarié peut-il cumuler plusieurs emplois ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Le temps de trajet du salarié donne-t-il droit à des heures supplémentaires ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Combien d'heures un salarié peut-il travailler en continu ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Avantages en nature et frais professionnels : quelles différences ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un salarié doit-il rembourser du matériel de l'entreprise cassé ou perdu ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Salaire du secteur privé : la prime d'ancienneté est-elle obligatoire ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Quelles sont les heures d'autorisation de sortie du salarié en arrêt maladie ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
L'employeur peut-il exiger un justificatif du salarié pour une journée d'absence ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un salarié peut-il revenir travailler avant la fin de son arrêt maladie ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Le CDD du salarié est-il prolongé en cas d'arrêt de travail ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un salarié peut-il travailler pendant un arrêt de travail ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Arrêt maladie pendant le préavis : quelles conséquences ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Qu'est-ce qu'une maladie professionnelle ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Qu'est-ce qu'un accident de trajet ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un salarié a-t-il des heures de recherche d'emploi pendant le préavis de licenciement ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un salarié peut-il être licencié à cause du retrait de son permis de conduire ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un jeune père salarié bénéficie-t-il d'une protection contre le licenciement ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
L'employeur peut-il rompre de façon anticipée le CDD d'un salarié déclaré inapte ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
"Licenciement pour faute simple, grave ou lourde : quelles conséquences pour le salarié ?",,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Qu'est-ce qu'un abandon de poste par un salarié dans le secteur privé ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Comment calculer l'ancienneté pour le montant de l'indemnité de licenciement ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Licenciement économique : quelles indemnités peut percevoir un salarié ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Peut-on contester un licenciement économique après avoir accepté un CSP ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Licenciement dans une entreprise en difficulté : quelles sont les règles ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Qu'est-ce qu'un licenciement pour motif économique ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Comment sont choisis les salariés lors d'un licenciement économique ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Peut-on refuser la mutuelle ou la prévoyance de son entreprise ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un salarié peut-il garder la complémentaire santé (mutuelle) employeur à la fin de son contrat ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Fermeture de l'entreprise pour congés annuels : le salarié est-il indemnisé ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Comment un salarié peut-il bénéficier d'un congé sans solde ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un salarié peut-il reporter ses jours de congés non pris sur l'année suivante ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Une salariée peut-elle interrompre son congé parental pour prendre un congé de maternité ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Peut-on prendre un congé de paternité et d'accueil de l'enfant à la suite d'un congé de naissance ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Le contrat de travail peut-il être rompu pendant un congé sabbatique ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un employeur peut-il imposer au salarié en congés payés de revenir travailler ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un employeur peut-il refuser des congés demandés par le salarié ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Peut-on bénéficier de plusieurs congés parentaux successifs ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Événement familial qui arrive pendant les congés payés : quelles conséquences ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Le salarié a-t-il droit à la participation et à l'intéressement pendant un congé parental ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Le salarié en congé parental garde-t-il les avantages de la mutuelle ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Peut-on encore profiter du CSE si on ne travaille plus dans l'entreprise ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Peut-on être licencié pendant un congé parental ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Salarié en arrêt maladie à la fin du congé parental d'éducation : quelles sont les règles ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
L'absence du salarié est-elle prise en compte pour le calcul de ses congés ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Peut-on prendre directement des congés après un arrêt maladie ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Comment bénéficier du billet de congé annuel de la SNCF à tarif réduit ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Avez-vous le droit à des congés payés pendant votre CDD ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Comment est calculée l'indemnité de congés payés du salarié ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Jour férié pendant les congés d'un salarié : quelles sont les règles ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un salarié peut-il s'absenter pour participer à une campagne électorale ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Un employeur peut-il s'opposer à ce qu'un salarié soit juré d'assises ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Qu'est-ce qu'un contrat de chantier ou d'opération ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Surface de plancher d'une construction : quelles sont les règles de calcul ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Dans quel cas doit-on recourir à un architecte ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Quel contrat passer avec une entreprise pour des travaux dans le logement ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Comment transformer un bureau ou un commerce en logement ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
"Peut-on louer un logement dans une cave, dans un sous-sol ou dans les combles ?",,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Doit-on obtenir une autorisation d'urbanisme pour creuser une cave ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Quelles démarches effectuer pour construire un puits dans son jardin ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Comment obtenir un arrêté d'alignement individuel ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Quelle est la hauteur réglementaire d'un garde-corps ou d'une barre d'appui ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Faut-il une autorisation d'urbanisme pour installer un abri de jardin ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Quelles sont les règles pour construire une clôture ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Quelles aides financières peut-on toucher pour faire des travaux dans son logement ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Peut-on forcer un propriétaire à insonoriser son logement ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
"Que faire en cas d'attroupement dans son immeuble (par exemple, hall, cage d'escalier) ?",,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Que faire en cas d'utilisation abusive d'un barbecue par un voisin ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
Que faire en présence d'un terrain non entretenu (en friche ou avec gravats) ?,,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
"Tutelle, curatelle, sauvegarde de justice : quelles différences ?",,https://www.service-public.fr/particuliers/vosdroits/questions-reponses,Administratif,Service Public
